1,1920,BALTIMORE,181,733826
2,1920,BALTIMORE,274,734380.7846
3,1920,BALTIMORE,270,734932.2288
4,1920,BALTIMORE,323,735480.3461
5,1920,BALTIMORE,308,736025.1501
6,1920,BALTIMORE,372,736566.6544
7,1920,BALTIMORE,380,737104.8725
8,1920,BALTIMORE,528,737639.818
9,1920,BALTIMORE,560,738171.5045
10,1920,BALTIMORE,560,738699.9455
11,1920,BALTIMORE,503,739225.1545
12,1920,BALTIMORE,306,739747.1453
13,1920,BALTIMORE,158,740265.9312
14,1920,BALTIMORE,100,740781.526
15,1920,BALTIMORE,42,741293.943
16,1920,BALTIMORE,18,741803.196
17,1920,BALTIMORE,16,742309.2985
18,1920,BALTIMORE,16,742812.2639
19,1920,BALTIMORE,15,743312.106
20,1920,BALTIMORE,6,743808.8383
21,1920,BALTIMORE,12,744302.4742
22,1920,BALTIMORE,19,744793.0275
23,1920,BALTIMORE,15,745280.5116
24,1920,BALTIMORE,26,745764.9402
25,1920,BALTIMORE,38,746246.3267
26,1920,BALTIMORE,29,746724.6848
1,1920,BOSTON,520,748060
2,1920,BOSTON,640,748288.347
3,1920,BOSTON,604,748516.1637
4,1920,BOSTON,512,748743.447
5,1920,BOSTON,435,748970.1942
6,1920,BOSTON,401,749196.4023
7,1920,BOSTON,456,749422.0684
8,1920,BOSTON,466,749647.1896
9,1920,BOSTON,459,749871.763
10,1920,BOSTON,472,750095.7858
11,1920,BOSTON,444,750319.255
12,1920,BOSTON,305,750542.1678
13,1920,BOSTON,160,750764.5212
14,1920,BOSTON,106,750986.3124
15,1920,BOSTON,69,751207.5384
16,1920,BOSTON,27,751428.1964
17,1920,BOSTON,14,751648.2835
18,1920,BOSTON,12,751867.7967
19,1920,BOSTON,10,752086.7332
20,1920,BOSTON,16,752305.0901
21,1920,BOSTON,13,752522.8645
22,1920,BOSTON,16,752740.0534
23,1920,BOSTON,24,752956.6541
24,1920,BOSTON,45,753172.6636
25,1920,BOSTON,60,753388.0789
26,1920,BOSTON,77,753602.8973
1,1920,BRIDGEPORT,108,143555
2,1920,BRIDGEPORT,79,143647.6547
3,1920,BRIDGEPORT,38,143739.3198
4,1920,BRIDGEPORT,10,143829.9994
5,1920,BRIDGEPORT,7,143919.698
6,1920,BRIDGEPORT,6,144008.4196
7,1920,BRIDGEPORT,7,144096.1688
8,1920,BRIDGEPORT,8,144182.9496
9,1920,BRIDGEPORT,5,144268.7665
10,1920,BRIDGEPORT,3,144353.6236
11,1920,BRIDGEPORT,5,144437.5253
12,1920,BRIDGEPORT,2,144520.4758
13,1920,BRIDGEPORT,4,144602.4794
14,1920,BRIDGEPORT,NA,144683.5405
15,1920,BRIDGEPORT,4,144763.6632
16,1920,BRIDGEPORT,2,144842.8519
17,1920,BRIDGEPORT,2,144921.1108
18,1920,BRIDGEPORT,NA,144998.4443
19,1920,BRIDGEPORT,6,145074.8565
20,1920,BRIDGEPORT,NA,145150.3518
21,1920,BRIDGEPORT,8,145224.9345
22,1920,BRIDGEPORT,10,145298.6088
23,1920,BRIDGEPORT,2,145371.3791
24,1920,BRIDGEPORT,4,145443.2495
25,1920,BRIDGEPORT,NA,145514.2245
26,1920,BRIDGEPORT,2,145584.3081
1,1920,BUFFALO,62,506775
2,1920,BUFFALO,64,507104.9923
3,1920,BUFFALO,102,507434.8857
4,1920,BUFFALO,129,507764.6747
5,1920,BUFFALO,126,508094.3535
6,1920,BUFFALO,NA,508423.9167
7,1920,BUFFALO,NA,508753.3587
8,1920,BUFFALO,NA,509082.6738
9,1920,BUFFALO,NA,509411.8566
10,1920,BUFFALO,NA,509740.9013
11,1920,BUFFALO,610,510069.8025
12,1920,BUFFALO,536,510398.5546
13,1920,BUFFALO,NA,510727.1519
14,1920,BUFFALO,4,511055.5888
15,1920,BUFFALO,NA,511383.8599
16,1920,BUFFALO,34,511711.9595
17,1920,BUFFALO,16,512039.882
18,1920,BUFFALO,10,512367.6219
19,1920,BUFFALO,27,512695.1736
20,1920,BUFFALO,44,513022.5314
21,1920,BUFFALO,136,513349.6898
22,1920,BUFFALO,129,513676.6433
23,1920,BUFFALO,138,514003.3861
24,1920,BUFFALO,210,514329.9128
25,1920,BUFFALO,166,514656.2178
26,1920,BUFFALO,106,514982.2955
1,1920,CHICAGO,467,2701705
2,1920,CHICAGO,413,2704396.942
3,1920,CHICAGO,438,2707097.404
4,1920,CHICAGO,484,2709806.278
5,1920,CHICAGO,469,2712523.455
6,1920,CHICAGO,641,2715248.829
7,1920,CHICAGO,621,2717982.291
8,1920,CHICAGO,675,2720723.733
9,1920,CHICAGO,681,2723473.049
10,1920,CHICAGO,674,2726230.129
11,1920,CHICAGO,666,2728994.867
12,1920,CHICAGO,721,2731767.155
13,1920,CHICAGO,450,2734546.884
14,1920,CHICAGO,259,2737333.948
15,1920,CHICAGO,117,2740128.237
16,1920,CHICAGO,59,2742929.646
17,1920,CHICAGO,36,2745738.065
18,1920,CHICAGO,24,2748553.387
19,1920,CHICAGO,38,2751375.505
20,1920,CHICAGO,32,2754204.31
21,1920,CHICAGO,64,2757039.695
22,1920,CHICAGO,94,2759881.552
23,1920,CHICAGO,177,2762729.774
24,1920,CHICAGO,211,2765584.251
25,1920,CHICAGO,225,2768444.878
26,1920,CHICAGO,230,2771311.546
1,1920,CINCINNATI,148,401247
2,1920,CINCINNATI,305,401444.2644
3,1920,CINCINNATI,420,401642.2607
4,1920,CINCINNATI,416,401840.9801
5,1920,CINCINNATI,361,402040.4134
6,1920,CINCINNATI,422,402240.5518
7,1920,CINCINNATI,381,402441.3862
8,1920,CINCINNATI,470,402642.9077
9,1920,CINCINNATI,410,402845.1072
10,1920,CINCINNATI,296,403047.9757
11,1920,CINCINNATI,189,403251.5044
12,1920,CINCINNATI,82,403455.6842
13,1920,CINCINNATI,57,403660.5061
14,1920,CINCINNATI,21,403865.9611
15,1920,CINCINNATI,3,404072.0402
16,1920,CINCINNATI,2,404278.7345
17,1920,CINCINNATI,NA,404486.035
18,1920,CINCINNATI,NA,404693.9326
19,1920,CINCINNATI,2,404902.4184
20,1920,CINCINNATI,2,405111.4835
21,1920,CINCINNATI,10,405321.1188
22,1920,CINCINNATI,4,405531.3153
23,1920,CINCINNATI,5,405742.064
24,1920,CINCINNATI,2,405953.356
25,1920,CINCINNATI,6,406165.1823
26,1920,CINCINNATI,4,406377.5339
1,1920,CLEVELAND,509,796841
2,1920,CLEVELAND,525,797588.9605
3,1920,CLEVELAND,376,798334.2194
4,1920,CLEVELAND,394,799076.7768
5,1920,CLEVELAND,261,799816.6327
6,1920,CLEVELAND,211,800553.7871
7,1920,CLEVELAND,203,801288.2401
8,1920,CLEVELAND,181,802019.9917
9,1920,CLEVELAND,145,802749.0419
10,1920,CLEVELAND,137,803475.3908
11,1920,CLEVELAND,138,804199.0383
12,1920,CLEVELAND,108,804919.9846
13,1920,CLEVELAND,60,805638.2295
14,1920,CLEVELAND,46,806353.7732
15,1920,CLEVELAND,23,807066.6157
16,1920,CLEVELAND,11,807776.757
17,1920,CLEVELAND,10,808484.1971
18,1920,CLEVELAND,9,809188.9361
19,1920,CLEVELAND,7,809890.974
20,1920,CLEVELAND,8,810590.3108
21,1920,CLEVELAND,7,811286.9466
22,1920,CLEVELAND,14,811980.8813
23,1920,CLEVELAND,30,812672.115
24,1920,CLEVELAND,36,813360.6478
25,1920,CLEVELAND,59,814046.4796
26,1920,CLEVELAND,31,814729.6104
1,1920,COLUMBUS,24,237031
2,1920,COLUMBUS,46,237264.0561
3,1920,COLUMBUS,92,237497.4416
4,1920,COLUMBUS,162,237731.1499
5,1920,COLUMBUS,188,237965.1751
6,1920,COLUMBUS,223,238199.5106
7,1920,COLUMBUS,309,238434.1504
8,1920,COLUMBUS,436,238669.088
9,1920,COLUMBUS,356,238904.3174
10,1920,COLUMBUS,220,239139.8321
11,1920,COLUMBUS,135,239375.6259
12,1920,COLUMBUS,40,239611.6926
13,1920,COLUMBUS,18,239848.0258
14,1920,COLUMBUS,3,240084.6194
15,1920,COLUMBUS,NA,240321.467
16,1920,COLUMBUS,2,240558.5624
17,1920,COLUMBUS,NA,240795.8993
18,1920,COLUMBUS,NA,241033.4715
19,1920,COLUMBUS,NA,241271.2726
20,1920,COLUMBUS,NA,241509.2964
21,1920,COLUMBUS,NA,241747.5367
22,1920,COLUMBUS,2,241985.9872
23,1920,COLUMBUS,2,242224.6416
24,1920,COLUMBUS,2,242463.4936
25,1920,COLUMBUS,NA,242702.537
26,1920,COLUMBUS,NA,242941.7655
1,1920,DENVER,12,256491
2,1920,DENVER,19,256614.1213
3,1920,DENVER,56,256737.3795
4,1920,DENVER,96,256860.7729
5,1920,DENVER,99,256984.2996
6,1920,DENVER,172,257107.9578
7,1920,DENVER,341,257231.7458
8,1920,DENVER,280,257355.6617
9,1920,DENVER,273,257479.7036
10,1920,DENVER,359,257603.8698
11,1920,DENVER,301,257728.1585
12,1920,DENVER,233,257852.5678
13,1920,DENVER,166,257977.0959
14,1920,DENVER,36,258101.7411
15,1920,DENVER,19,258226.5014
16,1920,DENVER,6,258351.3752
17,1920,DENVER,12,258476.3605
18,1920,DENVER,10,258601.4556
19,1920,DENVER,5,258726.6586
20,1920,DENVER,8,258851.9677
21,1920,DENVER,14,258977.3811
22,1920,DENVER,102,259102.8971
23,1920,DENVER,124,259228.5137
24,1920,DENVER,146,259354.2292
25,1920,DENVER,270,259480.0418
26,1920,DENVER,267,259605.9496
1,1920,DETROIT,222,993078
2,1920,DETROIT,194,995664.2511
3,1920,DETROIT,215,998253.4745
4,1920,DETROIT,243,1000845.602
5,1920,DETROIT,202,1003440.566
6,1920,DETROIT,313,1006038.298
7,1920,DETROIT,270,1008638.731
8,1920,DETROIT,281,1011241.796
9,1920,DETROIT,228,1013847.425
10,1920,DETROIT,30,1016455.55
11,1920,DETROIT,226,1019066.103
12,1920,DETROIT,159,1021679.017
13,1920,DETROIT,61,1024294.223
14,1920,DETROIT,36,1026911.653
15,1920,DETROIT,14,1029531.24
16,1920,DETROIT,8,1032152.914
17,1920,DETROIT,8,1034776.609
18,1920,DETROIT,6,1037402.256
19,1920,DETROIT,5,1040029.787
20,1920,DETROIT,4,1042659.135
21,1920,DETROIT,14,1045290.23
22,1920,DETROIT,24,1047923.006
23,1920,DETROIT,18,1050557.394
24,1920,DETROIT,23,1053193.326
25,1920,DETROIT,23,1055830.734
26,1920,DETROIT,23,1058469.551
1,1920,DULUTH,8,98917
2,1920,DULUTH,26,98960.70523
3,1920,DULUTH,5,99004.02825
4,1920,DULUTH,6,99046.97046
5,1920,DULUTH,8,99089.53325
6,1920,DULUTH,4,99131.71802
7,1920,DULUTH,3,99173.52618
8,1920,DULUTH,7,99214.95912
9,1920,DULUTH,8,99256.01824
10,1920,DULUTH,15,99296.70495
11,1920,DULUTH,10,99337.02063
12,1920,DULUTH,16,99376.9667
13,1920,DULUTH,16,99416.54454
14,1920,DULUTH,10,99455.75556
15,1920,DULUTH,4,99494.60116
16,1920,DULUTH,7,99533.08274
17,1920,DULUTH,10,99571.20169
18,1920,DULUTH,2,99608.95942
19,1920,DULUTH,2,99646.35732
20,1920,DULUTH,NA,99683.3968
21,1920,DULUTH,3,99720.07925
22,1920,DULUTH,2,99756.40607
23,1920,DULUTH,4,99792.37867
24,1920,DULUTH,2,99827.99843
25,1920,DULUTH,3,99863.26677
26,1920,DULUTH,NA,99898.18507
1,1920,FALL RIVER,5,120485
2,1920,FALL RIVER,9,120469.8422
3,1920,FALL RIVER,12,120454.542
4,1920,FALL RIVER,22,120439.1005
5,1920,FALL RIVER,26,120423.5189
6,1920,FALL RIVER,17,120407.7985
7,1920,FALL RIVER,13,120391.9405
8,1920,FALL RIVER,15,120375.9461
9,1920,FALL RIVER,16,120359.8165
10,1920,FALL RIVER,22,120343.5529
11,1920,FALL RIVER,26,120327.1566
12,1920,FALL RIVER,19,120310.6288
13,1920,FALL RIVER,36,120293.9706
14,1920,FALL RIVER,14,120277.1834
15,1920,FALL RIVER,10,120260.2683
16,1920,FALL RIVER,8,120243.2266
17,1920,FALL RIVER,5,120226.0594
18,1920,FALL RIVER,2,120208.768
19,1920,FALL RIVER,7,120191.3536
20,1920,FALL RIVER,9,120173.8175
21,1920,FALL RIVER,28,120156.1608
22,1920,FALL RIVER,37,120138.3847
23,1920,FALL RIVER,31,120120.4905
24,1920,FALL RIVER,29,120102.4794
25,1920,FALL RIVER,41,120084.3526
26,1920,FALL RIVER,62,120066.1114
1,1920,GRAND RAPIDS,16,137634
2,1920,GRAND RAPIDS,4,137762.738
3,1920,GRAND RAPIDS,68,137891.8922
4,1920,GRAND RAPIDS,147,138021.4568
5,1920,GRAND RAPIDS,231,138151.4263
6,1920,GRAND RAPIDS,276,138281.7948
7,1920,GRAND RAPIDS,348,138412.5567
8,1920,GRAND RAPIDS,563,138543.7063
9,1920,GRAND RAPIDS,702,138675.2378
10,1920,GRAND RAPIDS,634,138807.1455
11,1920,GRAND RAPIDS,274,138939.4238
12,1920,GRAND RAPIDS,141,139072.0669
13,1920,GRAND RAPIDS,49,139205.0692
14,1920,GRAND RAPIDS,13,139338.4248
15,1920,GRAND RAPIDS,13,139472.1282
16,1920,GRAND RAPIDS,4,139606.1735
17,1920,GRAND RAPIDS,2,139740.5551
18,1920,GRAND RAPIDS,2,139875.2674
19,1920,GRAND RAPIDS,2,140010.3045
20,1920,GRAND RAPIDS,2,140145.6607
21,1920,GRAND RAPIDS,2,140281.3304
22,1920,GRAND RAPIDS,4,140417.3079
23,1920,GRAND RAPIDS,2,140553.5874
24,1920,GRAND RAPIDS,2,140690.1633
25,1920,GRAND RAPIDS,2,140827.0297
26,1920,GRAND RAPIDS,4,140964.1811
1,1920,HARTFORD,4,138036
2,1920,HARTFORD,2,138187.0583
3,1920,HARTFORD,12,138337.8091
4,1920,HARTFORD,20,138488.2514
5,1920,HARTFORD,19,138638.3843
6,1920,HARTFORD,31,138788.2068
7,1920,HARTFORD,64,138937.7178
8,1920,HARTFORD,66,139086.9164
9,1920,HARTFORD,71,139235.8016
10,1920,HARTFORD,92,139384.3723
11,1920,HARTFORD,75,139532.6275
12,1920,HARTFORD,54,139680.5664
13,1920,HARTFORD,33,139828.1878
14,1920,HARTFORD,19,139975.4908
15,1920,HARTFORD,9,140122.4744
16,1920,HARTFORD,8,140269.1376
17,1920,HARTFORD,2,140415.4793
18,1920,HARTFORD,4,140561.4987
19,1920,HARTFORD,NA,140707.1946
20,1920,HARTFORD,NA,140852.5661
21,1920,HARTFORD,NA,140997.6122
22,1920,HARTFORD,NA,141142.332
23,1920,HARTFORD,NA,141286.7243
24,1920,HARTFORD,2,141430.7882
25,1920,HARTFORD,4,141574.5228
26,1920,HARTFORD,4,141717.927
1,1920,INDIANAPOLIS,33,314194
2,1920,INDIANAPOLIS,40,314470.0448
3,1920,INDIANAPOLIS,150,314745.3961
4,1920,INDIANAPOLIS,174,315020.0543
5,1920,INDIANAPOLIS,253,315294.02
6,1920,INDIANAPOLIS,442,315567.2936
7,1920,INDIANAPOLIS,881,315839.8759
8,1920,INDIANAPOLIS,1340,316111.7672
9,1920,INDIANAPOLIS,1254,316382.9681
10,1920,INDIANAPOLIS,994,316653.4792
11,1920,INDIANAPOLIS,770,316923.3009
12,1920,INDIANAPOLIS,294,317192.4339
13,1920,INDIANAPOLIS,125,317460.8786
14,1920,INDIANAPOLIS,28,317728.6357
15,1920,INDIANAPOLIS,7,317995.7055
16,1920,INDIANAPOLIS,12,318262.0887
17,1920,INDIANAPOLIS,4,318527.7858
18,1920,INDIANAPOLIS,NA,318792.7973
19,1920,INDIANAPOLIS,2,319057.1238
20,1920,INDIANAPOLIS,6,319320.7658
21,1920,INDIANAPOLIS,17,319583.7238
22,1920,INDIANAPOLIS,17,319845.9984
23,1920,INDIANAPOLIS,4,320107.5901
24,1920,INDIANAPOLIS,8,320368.4994
25,1920,INDIANAPOLIS,10,320628.7269
26,1920,INDIANAPOLIS,26,320888.2731
1,1920,KANSAS CITY,71,212793.5
2,1920,KANSAS CITY,170,212996.6884
3,1920,KANSAS CITY,148,213200.4227
4,1920,KANSAS CITY,129,213404.6947
5,1920,KANSAS CITY,97,213609.4965
6,1920,KANSAS CITY,112,213814.8201
7,1920,KANSAS CITY,98,214020.6574
8,1920,KANSAS CITY,81,214227.0005
9,1920,KANSAS CITY,57,214433.8413
10,1920,KANSAS CITY,46,214641.1718
11,1920,KANSAS CITY,30,214848.984
12,1920,KANSAS CITY,13,215057.27
13,1920,KANSAS CITY,16,215266.0216
14,1920,KANSAS CITY,8,215475.2309
15,1920,KANSAS CITY,4,215684.8898
16,1920,KANSAS CITY,4,215894.9904
17,1920,KANSAS CITY,32,216105.5247
18,1920,KANSAS CITY,2,216316.4845
19,1920,KANSAS CITY,4,216527.862
20,1920,KANSAS CITY,8,216739.6491
21,1920,KANSAS CITY,9,216951.8378
22,1920,KANSAS CITY,10,217164.4201
23,1920,KANSAS CITY,12,217377.3879
24,1920,KANSAS CITY,11,217590.7333
25,1920,KANSAS CITY,16,217804.4483
26,1920,KANSAS CITY,7,218018.5247
1,1920,LOS ANGELES,22,576673
2,1920,LOS ANGELES,44,578682.5361
3,1920,LOS ANGELES,63,580705.2605
4,1920,LOS ANGELES,110,582741.0676
5,1920,LOS ANGELES,106,584789.8521
6,1920,LOS ANGELES,81,586851.5086
7,1920,LOS ANGELES,154,588925.9318
8,1920,LOS ANGELES,158,591013.0162
9,1920,LOS ANGELES,167,593112.6565
10,1920,LOS ANGELES,223,595224.7473
11,1920,LOS ANGELES,312,597349.1831
12,1920,LOS ANGELES,227,599485.8587
13,1920,LOS ANGELES,217,601634.6687
14,1920,LOS ANGELES,164,603795.5076
15,1920,LOS ANGELES,73,605968.2701
16,1920,LOS ANGELES,38,608152.8507
17,1920,LOS ANGELES,39,610349.1442
18,1920,LOS ANGELES,22,612557.0451
19,1920,LOS ANGELES,28,614776.448
20,1920,LOS ANGELES,39,617007.2476
21,1920,LOS ANGELES,66,619249.3384
22,1920,LOS ANGELES,49,621502.6152
23,1920,LOS ANGELES,84,623766.9724
24,1920,LOS ANGELES,103,626042.3048
25,1920,LOS ANGELES,92,628328.5069
26,1920,LOS ANGELES,206,630625.4733
1,1920,MILWAUKEE,124,457147
2,1920,MILWAUKEE,92,457598.19
3,1920,MILWAUKEE,70,458051.2099
4,1920,MILWAUKEE,88,458506.0399
5,1920,MILWAUKEE,106,458962.66
6,1920,MILWAUKEE,151,459421.0501
7,1920,MILWAUKEE,198,459881.1904
8,1920,MILWAUKEE,377,460343.0608
9,1920,MILWAUKEE,860,460806.6414
10,1920,MILWAUKEE,1251,461271.9122
11,1920,MILWAUKEE,1102,461738.8532
12,1920,MILWAUKEE,731,462207.4446
13,1920,MILWAUKEE,326,462677.6662
14,1920,MILWAUKEE,165,463149.4981
15,1920,MILWAUKEE,64,463622.9205
16,1920,MILWAUKEE,17,464097.9132
17,1920,MILWAUKEE,6,464574.4563
18,1920,MILWAUKEE,4,465052.5299
19,1920,MILWAUKEE,11,465532.114
20,1920,MILWAUKEE,10,466013.1886
21,1920,MILWAUKEE,14,466495.7338
22,1920,MILWAUKEE,15,466979.7295
23,1920,MILWAUKEE,9,467465.1559
24,1920,MILWAUKEE,16,467951.9929
25,1920,MILWAUKEE,12,468440.2205
26,1920,MILWAUKEE,24,468929.8189
1,1920,MINNEAPOLIS,29,380582
2,1920,MINNEAPOLIS,30,380906.3687
3,1920,MINNEAPOLIS,57,381231.5148
4,1920,MINNEAPOLIS,57,381557.429
5,1920,MINNEAPOLIS,93,381884.102
6,1920,MINNEAPOLIS,119,382211.5248
7,1920,MINNEAPOLIS,157,382539.6879
8,1920,MINNEAPOLIS,266,382868.5823
9,1920,MINNEAPOLIS,298,383198.1986
10,1920,MINNEAPOLIS,311,383528.5276
11,1920,MINNEAPOLIS,241,383859.5602
12,1920,MINNEAPOLIS,218,384191.287
13,1920,MINNEAPOLIS,140,384523.6988
14,1920,MINNEAPOLIS,57,384856.7864
15,1920,MINNEAPOLIS,20,385190.5405
16,1920,MINNEAPOLIS,19,385524.952
17,1920,MINNEAPOLIS,4,385860.0116
18,1920,MINNEAPOLIS,6,386195.71
19,1920,MINNEAPOLIS,3,386532.0381
20,1920,MINNEAPOLIS,2,386868.9866
21,1920,MINNEAPOLIS,2,387206.5462
22,1920,MINNEAPOLIS,2,387544.7077
23,1920,MINNEAPOLIS,2,387883.462
24,1920,MINNEAPOLIS,4,388222.7997
25,1920,MINNEAPOLIS,5,388562.7116
26,1920,MINNEAPOLIS,4,388903.1886
1,1920,NASHVILLE,4,118342
2,1920,NASHVILLE,6,118421.1737
3,1920,NASHVILLE,5,118501.3973
4,1920,NASHVILLE,5,118582.6638
5,1920,NASHVILLE,6,118664.966
6,1920,NASHVILLE,8,118748.2971
7,1920,NASHVILLE,14,118832.6498
8,1920,NASHVILLE,13,118918.0172
9,1920,NASHVILLE,16,119004.3922
10,1920,NASHVILLE,26,119091.7678
11,1920,NASHVILLE,58,119180.1369
12,1920,NASHVILLE,43,119269.4924
13,1920,NASHVILLE,23,119359.8274
14,1920,NASHVILLE,19,119451.1347
15,1920,NASHVILLE,NA,119543.4074
16,1920,NASHVILLE,2,119636.6383
17,1920,NASHVILLE,NA,119730.8204
18,1920,NASHVILLE,2,119825.9467
19,1920,NASHVILLE,NA,119922.0102
20,1920,NASHVILLE,NA,120019.0037
21,1920,NASHVILLE,2,120116.9202
22,1920,NASHVILLE,NA,120215.7527
23,1920,NASHVILLE,NA,120315.4941
24,1920,NASHVILLE,2,120416.1374
25,1920,NASHVILLE,2,120517.6755
26,1920,NASHVILLE,2,120620.1014
1,1920,NEW HAVEN,141,162537
2,1920,NEW HAVEN,132,162595.8491
